emission rate,date,"Latitude, Longitude"
4874.921963,2019-12-15 10:13:29,"(31.659549511816067, 5.9059993503381385)"
6083.166598,2019-12-18 10:23:39,"(31.658288020107957, 5.905960055558261)"
9423.843942,2019-12-20 10:14:31,"(31.66058755968731, 5.907929283444597)"
12864.35384,2019-12-23 10:24:31,"(31.65665169694317, 5.906541594305431)"
7227.624155,2019-12-25 10:13:29,"(31.658444221771223, 5.907019117283224)"
10598.11724,2019-12-28 10:23:39,"(31.65740135652486, 5.9052999270626465)"
7224.402296,2019-12-30 10:14:21,"(31.658667649390303, 5.905128521190183)"
7558.53607,2020-01-04 10:13:19,"(31.659184283912357, 5.906198814396841)"
30603.10671,2020-01-07 10:23:19,"(31.65865804855961, 5.905549901889038)"
11759.65501,2020-01-14 10:12:59,"(31.6584874361427, 5.905122909373176)"
6289.853823,2020-01-17 10:22:49,"(31.658667649390303, 5.905128521190183)"
8080.780964,2020-01-19 10:13:31,"(31.659729724893264, 5.906004964079334)"
6378.175469,2020-01-22 10:23:21,"(31.67238981610906, 5.896488508672639)"
3677.218881,2020-01-24 10:12:19,"(31.658297622192872, 5.905538676682947)"
4460.894355,2020-01-27 10:22:09,"(31.656315276747687, 5.905476941645384)"
11377.62181,2020-01-29 10:12:51,"(31.659530302538638, 5.906842118841869)"
6423.189532,2020-02-01 10:22:41,"(31.657216342948956, 5.905505002271717)"
8369.164275,2020-02-06 10:21:09,"(31.658710835943275, 5.903232305556516)"
9387.604817,2020-02-11 10:21:41,"(31.65883826173399, 5.905555514567526)"
6344.391226,2020-02-16 10:20:19,"(31.659597510706615, 5.903892425558032)"
6586.468229,2020-02-18 10:10:51,"(31.659198688064805, 5.905566740075388)"
3887.70191,2020-02-23 10:09:19,"(31.659479643503712, 5.901147811467629)"
2249.258349,2020-02-26 10:19:09,"(31.654532341076504, 5.904578099876433)"
12073.24486,2020-02-28 10:10:21,"(31.659383701944638, 5.905361660958074)"
962.5484043,2020-02-28 10:10:21,"(31.671869728522736, 5.887615774842541)"
9758.203989,2020-03-02 10:20:21,"(31.659193887027833, 5.905777431566173)"
6104.259477,2020-03-04 10:10:19,"(31.681598034820563, 5.864086056252742)"
5883.638344,2020-03-04 10:10:19,"(31.67068539909074, 5.868179114323023)"
3686.794486,2020-03-04 10:10:19,"(31.656471483865047, 5.9065359802026975)"
7195.556125,2020-03-07 10:17:59,"(31.65811260816528, 5.9057437532125645)"
8009.142617,2020-03-09 10:10:21,"(31.658458629686255, 5.906387048432623)"
4907.478664,2020-03-12 10:20:21,"(31.661200234611215, 5.90478569965128)"
10053.02669,2020-03-14 10:10:19,"(31.658648446340223, 5.905971282386715)"
4756.899413,2020-03-19 10:10:21,"(31.658816284684914, 5.898597094653741)"
4793.020978,2020-03-22 10:20:21,"(31.6584874361427, 5.905122909373176)"
8297.686609,2020-03-24 10:06:49,"(31.65903287582937, 5.904929053739002)"
7427.545619,2020-04-01 10:20:21,"(31.662665936469523, 5.9037770973899715)"
5587.298659,2020-04-06 10:15:59,"(31.659193887027833, 5.905777431566173)"
7125.355684,2020-04-11 10:20:21,"(31.65763435112178, 5.902987968866652)"
4259.444095,2020-04-18 10:10:31,"(31.65886226137499, 5.904502060415255)"
5740.250956,2020-04-21 10:20:21,"(31.659350089589964, 5.906836503528541)"
7336.296245,2020-04-23 10:05:49,"(31.656495489999916, 5.905482553670069)"
2089.789579,2020-04-26 10:15:49,"(31.655940447888362, 5.906097770167455)"
5484.075005,2020-04-28 10:10:31,"(31.659412498994197, 5.90409750822192)"
6674.607478,2020-05-01 10:20:31,"(31.658473034476742, 5.905754979129241)"
767.1174238,2020-05-03 10:05:49,"(31.669901671929733, 5.8869222305655535)"
3840.262407,2020-05-03 10:05:49,"(31.6584874361427, 5.905122909373176)"
2724.695533,2020-05-06 10:15:59,"(31.661452406944267, 5.901630856986714)"
7687.369076,2020-05-11 10:20:31,"(31.65812220948861, 5.9053223750478265)"
5706.452885,2020-05-13 10:05:59,"(31.66790895438561, 5.911109597011097)"
7051.974342,2020-05-16 10:15:59,"(31.658653247623498, 5.905760592163025)"
2305.627232,2020-05-18 10:10:31,"(31.67003892971388, 5.888824283763014)"
7111.298971,2020-05-18 10:10:31,"(31.653731964305987, 5.900125778007448)"
969.5095786,2020-05-21 10:20:31,"(31.66986348865541, 5.888607982208062)"
4940.242118,2020-05-21 10:20:31,"(31.654645339622686, 5.907533246940697)"
4118.986768,2020-05-23 10:05:59,"(31.65831202271647, 5.9049066079927774)"
2367.897172,2020-05-26 10:15:59,"(31.657615162764948, 5.903830722340157)"
8093.267579,2020-05-28 10:10:31,"(31.658696443550195, 5.90386437788683)"
4314.419836,2020-05-31 10:20:31,"(31.655457397754663, 5.903552733248837)"
4696.972667,2020-06-02 10:05:59,"(31.656396832118823, 5.901895288927305)"
5017.512493,2020-06-07 10:10:31,"(31.6616399988586, 5.909227169303127)"
6726.649288,2020-06-10 10:20:31,"(31.6584874361427, 5.905122909373176)"
4151.688557,2020-06-12 10:05:59,"(31.659080856352556, 5.902822138613353)"
3549.946586,2020-06-15 10:15:59,"(31.64945756993606, 5.9056850611048475)"
5778.329088,2020-06-17 10:10:31,"(31.66335319172634, 5.9052744460845)"
1414.995972,2020-06-17 10:10:31,"(31.670214370352156, 5.889040586129661)"
8450.377415,2020-06-20 10:20:31,"(31.656903903392344, 5.903386912922627)"
3452.190747,2020-06-22 10:05:59,"(31.657084116962665, 5.903392521042566)"
4329.923119,2020-06-25 10:15:59,"(31.659587913706, 5.904313810916312)"
2804.055896,2020-06-30 10:20:31,"(31.65891982510118, 5.901973765322399)"
1634.202347,2020-07-02 10:05:59,"(31.658473034476742, 5.905754979129241)"
5179.677094,2020-07-05 10:15:59,"(31.658165398258834, 5.903426170817574)"
1591.076741,2020-07-07 10:10:31,"(31.67003415486076, 5.889035002849089)"
4692.581406,2020-07-07 10:10:31,"(31.654476773046333, 5.89909477310325)"
4799.210312,2020-07-10 10:20:31,"(31.6578912631535, 5.89962254795561)"
835.837575,2020-07-17 10:10:31,"(31.65912880215749, 5.90071521846285)"
9404.34168,2020-07-20 10:20:31,"(31.658672449284886, 5.904917830765321)"
3920.93926,2020-07-22 10:05:59,"(31.660166934202575, 5.902645090181612)"
5336.605071,2020-07-25 10:15:59,"(31.658497035517485, 5.904701529284357)"
906.55495,2020-07-27 10:10:31,"(31.671300438262033, 5.8888633649366176)"
4042.489012,2020-07-27 10:10:31,"(31.659013673899054, 5.905771818381491)"
8468.838472,2020-07-30 10:20:31,"(31.658852662560122, 5.90492344222702)"
4487.699441,2020-08-01 10:05:59,"(31.6584874361427, 5.905122909373176)"
1720.019256,2020-08-06 10:10:31,"(31.669692820921004, 5.888180963040348)"
4616.740709,2020-08-06 10:10:31,"(31.658336016645727, 5.903853159170214)"
1221.735962,2020-08-09 10:20:31,"(31.670428002982995, 5.8875711291253845)"
5041.47656,2020-08-09 10:20:31,"(31.658672449284886, 5.904917830765321)"
1311.867806,2020-08-16 10:10:31,"(31.67003415486076, 5.889035002849089)"
894.6803291,2020-08-21 10:05:59,"(31.671096344031024, 5.889911388867523)"
1633.231543,2020-08-26 10:10:31,"(31.67202607503149, 5.888674974535782)"
2222.841185,2020-09-08 10:20:31,"(31.671073566817384, 5.882951987108944)"
1296.524869,2020-09-13 10:16:29,"(31.667904982367762, 5.887493006820922)"
1246.81386,2020-09-18 10:20:31,"(31.67039936075753, 5.888835449562481)"
891.1719607,2020-09-20 10:06:49,"(31.670214370352156, 5.889040586129661)"
1381.611108,2020-09-30 10:07:29,"(31.672922377393434, 5.888913615761873)"
4918.375949,2020-11-17 10:23:21,"(31.6481884185826, 5.898056157070215)"
7081.655648,2021-03-24 10:10:21,"(31.637598793494284, 5.8958302864690175)"
6213.753883,2019-10-24 10:21:11,"(31.89698557000347, 6.146593786360402)"
11798.31084,2020-01-04 10:13:19,"(31.86532624119129, 6.174407517399055)"
47712.72358,2020-01-07 10:23:19,"(31.86367138355918, 6.172978847365893)"
1606.390457,2020-02-28 10:10:21,"(31.84314856373569, 6.1423381610595165)"
9279.425463,2020-08-09 10:20:31,"(31.88791737192349, 6.136305351236812)"
23520.68256,2017-12-10 10:14:11,"(31.801266179497897, 6.246681133311835)"
382.9684837,2018-12-03 10:23:59,"(31.758882777164818, 6.26334643335981)"
1230.802618,2019-03-18 10:20:21,"(31.769534870614333, 6.263877105073569)"
1113.706133,2019-06-26 10:20:31,"(31.776394163761154, 6.214273137542675)"
1865.523595,2019-07-01 10:20:29,"(31.777623426745453, 6.212758423370679)"
1673.661782,2019-07-03 10:10:31,"(31.773621428607168, 6.211189639909935)"
664.0978877,2019-07-06 10:20:31,"(31.767225573251455, 6.21560357731838)"
943.3878949,2019-07-08 10:10:39,"(31.773621428607168, 6.211189639909935)"
1484.049868,2019-07-13 10:10:31,"(31.77509560824084, 6.212623173590157)"
1531.890773,2019-12-15 10:13:29,"(31.775317409572885, 6.214516549756017)"
30964.14796,2019-03-07 10:00:29,"(29.90620490177871, 9.206032088889353)"
9151.94397,2019-02-25 17:33:11,"(32.06633037514074, -103.53239402029553)"
13792.20139,2018-12-02 17:37:09,"(32.26501170140965, -101.98210832079943)"
3331.248347,2018-12-04 17:27:01,"(32.265356841757246, -101.98146020843471)"
9601.810233,2018-12-15 10:14:21,"(31.93047538229499, 6.079428933241012)"
5692.59089,2020-12-09 17:47:31,"(40.95327444969411, -104.79669899316305)"
1888.045104,2018-05-12 10:20:31,"(31.81454962339474, 6.161805411831714)"
1070.365617,2019-07-03 10:10:31,"(31.755042172877783, 6.170167089815015)"
198.6298809,2019-07-26 10:20:31,"(31.758253343835896, 6.1685918078631214)"
389.4656416,2019-07-28 10:10:29,"(31.753392035676523, 6.168950960577064)"
387.8488023,2019-07-31 10:20:29,"(31.756521450537274, 6.171810597780915)"
328.4896921,2019-08-17 10:10:29,"(31.754686416212948, 6.170388985422643)"
282.7202149,2019-08-20 10:20:29,"(31.757214218519994, 6.170523095753661)"
869.3616155,2019-08-22 10:10:31,"(31.757712677542763, 6.168608280120152)"
1534.691738,2019-09-04 10:20:21,"(31.75772205958494, 6.169030136404206)"
2261.194547,2019-09-09 10:20:29,"(31.758419489850393, 6.167953528062677)"
1143.505819,2019-09-11 10:10:21,"(31.75771736873814, 6.168819208237592)"
688.2008331,2019-09-16 10:10:29,"(31.757352233317576, 6.168619261378944)"
444.2819954,2019-09-19 10:20:19,"(31.75704805883258, 6.171161363525573)"
3203.374366,2019-09-21 10:10:31,"(31.76133588379788, 6.169342202096382)"
655.1218578,2019-09-24 10:20:21,"(31.756336541841318, 6.171605156431484)"
248.7146711,2019-09-29 10:20:29,"(31.75901644241803, 6.170468224678341)"
331.6245235,2019-10-01 10:10:31,"(31.754871326562384, 6.170594420804524)"
538.9383703,2019-10-04 10:20:31,"(31.75582866833806, 6.173098081221823)"
139.8579735,2019-10-06 10:10:29,"(31.7590211307055, 6.170679156092257)"
316.0924364,2019-10-11 10:10:31,"(31.756778719955044, 6.16715925172264)"
467.4270701,2019-10-14 10:20:31,"(31.754691104062427, 6.17059990700291)"
8114.811948,2019-10-16 10:10:29,"(31.787750107458645, 6.124831526272556)"
194.6934932,2019-10-19 10:20:29,"(31.752458085160715, 6.167501992379888)"
1310.013463,2019-10-24 10:21:11,"(31.755074983403166, 6.171643547271832)"
1882.480093,2019-10-26 10:10:29,"(31.753115957670904, 6.172758462395248)"
2212.796969,2019-10-29 10:20:39,"(31.754871326562384, 6.170594420804524)"
777.5267961,2019-10-31 10:11:41,"(31.758194981235068, 6.174081466891425)"
1805.424854,2019-11-18 10:22:19,"(31.76597265883571, 6.175111461134271)"
1506.644576,2019-11-20 10:13:21,"(31.75736161522857, 6.1690411160322025)"
7209.318852,2019-11-30 10:14:01,"(31.755987390349176, 6.164017368821544)"
1740.474452,2019-12-05 10:13:09,"(31.755811867443885, 6.1642337909594485)"
5423.473547,2019-12-20 10:14:31,"(31.75691937246658, 6.1734870451489785)"
3281.905249,2019-12-23 10:24:31,"(31.752149236784117, 6.1698330454212895)"
1188.28122,2020-01-02 10:24:21,"(31.756156319225155, 6.171610640984618)"
1466.307664,2020-01-07 10:23:19,"(31.751317211815433, 6.156772903464902)"
2058.748943,2020-01-14 10:12:59,"(31.754465694125894, 6.160475726646074)"
1581.301812,2020-01-17 10:22:49,"(31.754463987704774, 6.168496183637745)"
19143.99356,2020-03-24 10:06:49,"(31.80590956825505, 6.154467322044971)"
